feed_version,feed_start_date,feed_end_date,tipo_os,servico,consorcio,sentido,vista,ativacao,evento,extensao,versao_modelo
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,SE368,Transcarioca,Volta,Riocentro - Enseada de Botafogo,Automática.,[alternativo],36.671,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,SE368,Transcarioca,Ida,Riocentro - Enseada de Botafogo,Automática.,[alternativo],55.826,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,SE368,Transcarioca,Ida,Riocentro - Enseada de Botafogo,Automática.,[alternativo],55.826,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,539,Intersul,Ida,Rocinha - Leme,Automática.,[reveillon],10.081,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,539,Intersul,Ida,Rocinha - Leme,Automática.,[reveillon],10.081,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,SN538,Intersul,Ida,Rocinha - Leme,Automática.,[reveillon],12.289,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,SN538,Intersul,Ida,Rocinha - Leme,Automática.,[reveillon],12.289,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,538,Intersul,Ida,Rocinha - Leme,Automática.,[reveillon],12.292,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,538,Intersul,Ida,Rocinha - Leme,Automática.,[reveillon],12.292,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,539,Intersul,Volta,Rocinha - Leme,Automática.,[reveillon],12.802,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,539,Intersul,Volta,Rocinha - Leme,Automática.,[reveillon],12.802,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,538,Intersul,Volta,Rocinha - Leme,Automática.,[reveillon],16.553,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,538,Intersul,Volta,Rocinha - Leme,Automática.,[reveillon],16.553,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,SN538,Intersul,Volta,Rocinha - Leme,Automática.,[reveillon],16.554,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,SN538,Intersul,Volta,Rocinha - Leme,Automática.,[reveillon],16.554,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,SE388,Santa Cruz,Volta,Santa Cruz - Enseada de Botafogo,Automática.,[alternativo],72.184,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,SE388,Santa Cruz,Volta,Santa Cruz - Enseada de Botafogo,Automática.,[alternativo],72.184,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,SE388,Santa Cruz,Ida,Santa Cruz - Enseada de Botafogo,Automática.,[alternativo],88.802,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,SE388,Santa Cruz,Ida,Santa Cruz - Enseada de Botafogo,Automática.,[alternativo],88.802,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Regular,601,Transcarioca,Volta,Santa Maria - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],28.793,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,601,Transcarioca,Volta,Santa Maria - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],28.793,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,601,Transcarioca,Volta,Santa Maria - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],28.793,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Verão,601,Transcarioca,Volta,Santa Maria - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],28.793,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,601,Transcarioca,Ida,Santa Maria - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],29.0,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,601,Transcarioca,Ida,Santa Maria - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],29.0,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Regular,601,Transcarioca,Ida,Santa Maria - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],29.0,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Verão,601,Transcarioca,Ida,Santa Maria - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],29.0,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Verão,737,Santa Cruz,Ida,Santíssimo - Cascadura,"Manual, mediante provocação do operador.",[excepcionalidade],33.808,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,737,Santa Cruz,Ida,Santíssimo - Cascadura,"Manual, mediante provocação do operador.",[excepcionalidade],33.808,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Regular,737,Santa Cruz,Ida,Santíssimo - Cascadura,"Manual, mediante provocação do operador.",[excepcionalidade],33.808,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,737,Santa Cruz,Ida,Santíssimo - Cascadura,"Manual, mediante provocação do operador.",[excepcionalidade],33.808,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,737,Santa Cruz,Volta,Santíssimo - Cascadura,"Manual, mediante provocação do operador.",[excepcionalidade],34.283,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Verão,737,Santa Cruz,Volta,Santíssimo - Cascadura,"Manual, mediante provocação do operador.",[excepcionalidade],34.283,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,737,Santa Cruz,Volta,Santíssimo - Cascadura,"Manual, mediante provocação do operador.",[excepcionalidade],34.283,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Regular,737,Santa Cruz,Volta,Santíssimo - Cascadura,"Manual, mediante provocação do operador.",[excepcionalidade],34.283,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,926,Santa Cruz,Ida,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_2],27.262,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Verão,926,Santa Cruz,Ida,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_2],27.262,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,926,Santa Cruz,Ida,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_2],27.262,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Regular,926,Santa Cruz,Ida,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_2],27.262,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Verão,926,Santa Cruz,Volta,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_2],27.64,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Regular,926,Santa Cruz,Volta,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_2],27.64,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,926,Santa Cruz,Volta,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_2],27.64,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,926,Santa Cruz,Volta,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_2],27.64,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Verão,926,Santa Cruz,Ida,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_1],28.288,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,926,Santa Cruz,Ida,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_1],28.288,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,926,Santa Cruz,Ida,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_1],28.288,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Regular,926,Santa Cruz,Ida,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_1],28.288,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Verão,926,Santa Cruz,Volta,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_1],28.776,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Regular,926,Santa Cruz,Volta,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_1],28.776,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,926,Santa Cruz,Volta,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_1],28.776,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,926,Santa Cruz,Volta,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_1],28.776,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,898,Santa Cruz,Ida,Sepetiba - Campo Grande,Automática.,[reveillon],30.272,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,898,Santa Cruz,Ida,Sepetiba - Campo Grande,Automática.,[reveillon],30.272,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,SN898,Santa Cruz,Ida,Sepetiba - Campo Grande,Automática.,[reveillon],30.274,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,SN898,Santa Cruz,Ida,Sepetiba - Campo Grande,Automática.,[reveillon],30.274,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,SN898,Santa Cruz,Volta,Sepetiba - Campo Grande,Automática.,[reveillon],32.365,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,SN898,Santa Cruz,Volta,Sepetiba - Campo Grande,Automática.,[reveillon],32.365,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,898,Santa Cruz,Volta,Sepetiba - Campo Grande,Automática.,[reveillon],32.367,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,898,Santa Cruz,Volta,Sepetiba - Campo Grande,Automática.,[reveillon],32.367,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,757,Santa Cruz,Volta,Sepetiba - Coelho Neto,Automática.,[reveillon],58.528,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,757,Santa Cruz,Volta,Sepetiba - Coelho Neto,Automática.,[reveillon],58.528,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,757,Santa Cruz,Ida,Sepetiba - Coelho Neto,Automática.,[reveillon],60.336,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,757,Santa Cruz,Ida,Sepetiba - Coelho Neto,Automática.,[reveillon],60.336,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,870,Santa Cruz,Volta,Sepetiba - Santa Cruz,Automática.,[reveillon],13.564,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,870,Santa Cruz,Volta,Sepetiba - Santa Cruz,Automática.,[reveillon],13.564,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,870,Santa Cruz,Ida,Sepetiba - Santa Cruz,Automática.,[reveillon],14.311,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,870,Santa Cruz,Ida,Sepetiba - Santa Cruz,Automática.,[reveillon],14.311,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Verão,109,Intersul,Volta,São Conrado - Santo Cristo,Automática.,[reversível],19.049,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,109,Intersul,Volta,São Conrado - Santo Cristo,Automática.,[reversível],19.049,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,109,Intersul,Volta,São Conrado - Santo Cristo,Automática.,[reversível],19.049,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Regular,109,Intersul,Volta,São Conrado - Santo Cristo,Automática.,[reversível],19.049,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,109,Intersul,Ida,São Conrado - Santo Cristo,"Manual, mediante provocação do operador.",[excepcionalidade],28.111,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,109,Intersul,Ida,São Conrado - Santo Cristo,"Manual, mediante provocação do operador.",[excepcionalidade],28.111,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Verão,109,Intersul,Ida,São Conrado - Santo Cristo,"Manual, mediante provocação do operador.",[excepcionalidade],28.111,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Regular,109,Intersul,Ida,São Conrado - Santo Cristo,"Manual, mediante provocação do operador.",[excepcionalidade],28.111,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,104,Intersul,Volta,São Conrado - Terminal Gentileza,Automática.,[reversível],25.582,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Verão,104,Intersul,Volta,São Conrado - Terminal Gentileza,Automática.,[reversível],25.582,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Regular,104,Intersul,Volta,São Conrado - Terminal Gentileza,Automática.,[reversível],25.582,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,104,Intersul,Volta,São Conrado - Terminal Gentileza,Automática.,[reversível],25.582,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,SN104,Intersul,Volta,São Conrado - Terminal Gentileza,Automática.,[reveillon],26.534,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,SN104,Intersul,Volta,São Conrado - Terminal Gentileza,Automática.,[reveillon],26.534,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,SN104,Intersul,Ida,São Conrado - Terminal Gentileza,Automática.,[reveillon],27.87,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,SN104,Intersul,Ida,São Conrado - Terminal Gentileza,Automática.,[reveillon],27.87,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,104,Intersul,Ida,São Conrado - Terminal Gentileza,Automática.,[reveillon],27.872,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,104,Intersul,Ida,São Conrado - Terminal Gentileza,Automática.,[reveillon],27.872,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,104,Intersul,Volta,São Conrado - Terminal Gentileza,Automática.,[reveillon],29.517,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,104,Intersul,Volta,São Conrado - Terminal Gentileza,Automática.,[reveillon],29.517,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,463,Intersul,Ida,São Cristóvão - Copacabana,Automática.,[reveillon],9.606,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,463,Intersul,Ida,São Cristóvão - Copacabana,Automática.,[reveillon],9.606,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,463,Intersul,Volta,São Cristóvão - Copacabana,Automática.,[reveillon],10.946,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,463,Intersul,Volta,São Cristóvão - Copacabana,Automática.,[reveillon],10.946,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Verão,463,Intersul,Ida,São Cristóvão - Copacabana,Automática.,[reversível],11.428,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Regular,463,Intersul,Ida,São Cristóvão - Copacabana,Automática.,[reversível],11.428,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,463,Intersul,Ida,São Cristóvão - Copacabana,Automática.,[reversível],11.428,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,463,Intersul,Ida,São Cristóvão - Copacabana,Automática.,[reversível],11.428,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,473,Intersul,Ida,São Januário - Lido,Automática.,[reveillon],12.998,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,473,Intersul,Ida,São Januário - Lido,Automática.,[reveillon],12.998,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,473,Intersul,Volta,São Januário - Lido,Automática.,[reveillon],15.299,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,473,Intersul,Volta,São Januário - Lido,Automática.,[reveillon],15.299,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Regular,473,Intersul,Ida,São Januário - Lido,Automática.,[desvio_januário],16.224,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Verão,473,Intersul,Ida,São Januário - Lido,Automática.,[desvio_januário],16.224,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,473,Intersul,Ida,São Januário - Lido,Automática.,[desvio_januário],16.224,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,473,Intersul,Ida,São Januário - Lido,Automática.,[desvio_januário],16.224,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,473,Intersul,Volta,São Januário - Lido,Automática.,[desvio_januário],17.635,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Regular,473,Intersul,Volta,São Januário - Lido,Automática.,[desvio_januário],17.635,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,473,Intersul,Volta,São Januário - Lido,Automática.,[desvio_januário],17.635,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Verão,473,Intersul,Volta,São Januário - Lido,Automática.,[desvio_januário],17.635,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,878,Transcarioca,Volta,Tanque - Barra da Tijuca,Automática.,[reveillon],26.3,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,878,Transcarioca,Volta,Tanque - Barra da Tijuca,Automática.,[reveillon],26.3,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,SN878,Transcarioca,Volta,Tanque - Barra da Tijuca,Automática.,[reveillon],27.867,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,SN878,Transcarioca,Volta,Tanque - Barra da Tijuca,Automática.,[reveillon],27.867,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,SV878,Transcarioca,Volta,Tanque - Barra da Tijuca,Automática.,[reveillon],27.868,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,SV878,Transcarioca,Volta,Tanque - Barra da Tijuca,Automática.,[reveillon],27.868,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Verão,565,Transcarioca,Volta,Tanque - Gávea,Automática.,[desvio_túnel],31.312,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,565,Transcarioca,Volta,Tanque - Gávea,Automática.,[desvio_túnel],31.312,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Regular,565,Transcarioca,Volta,Tanque - Gávea,Automática.,[desvio_túnel],31.312,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,565,Transcarioca,Volta,Tanque - Gávea,Automática.,[desvio_túnel],31.312,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Verão,SN565,Transcarioca,Volta,Tanque - Gávea,Automática.,[desvio_túnel],31.313,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,SN565,Transcarioca,Volta,Tanque - Gávea,Automática.,[desvio_túnel],31.313,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Regular,SN565,Transcarioca,Volta,Tanque - Gávea,Automática.,[desvio_túnel],31.313,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,SN565,Transcarioca,Volta,Tanque - Gávea,Automática.,[desvio_túnel],31.313,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Verão,SN565,Transcarioca,Ida,Tanque - Gávea,Automática.,[desvio_túnel],32.657,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,SN565,Transcarioca,Ida,Tanque - Gávea,Automática.,[desvio_túnel],32.657,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,SN565,Transcarioca,Ida,Tanque - Gávea,Automática.,[desvio_túnel],32.657,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Regular,SN565,Transcarioca,Ida,Tanque - Gávea,Automática.,[desvio_túnel],32.657,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,565,Transcarioca,Ida,Tanque - Gávea,Automática.,[desvio_túnel],32.658,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Verão,565,Transcarioca,Ida,Tanque - Gávea,Automática.,[desvio_túnel],32.658,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,565,Transcarioca,Ida,Tanque - Gávea,Automática.,[desvio_túnel],32.658,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Regular,565,Transcarioca,Ida,Tanque - Gávea,Automática.,[desvio_túnel],32.658,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,309,Transcarioca,Ida,Terminal Alvorada - Central,Automática.,[reveillon],38.679,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,309,Transcarioca,Ida,Terminal Alvorada - Central,Automática.,[reveillon],38.679,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,805,Transcarioca,Ida,Terminal Alvorada - Jardim Oceânico,Automática.,[reveillon],16.418,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,805,Transcarioca,Ida,Terminal Alvorada - Jardim Oceânico,Automática.,[reveillon],16.418,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,SP805,Transcarioca,Ida,Terminal Alvorada - Passarela da Barra,Automática.,[reveillon],10.976,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,SP805,Transcarioca,Ida,Terminal Alvorada - Passarela da Barra,Automática.,[reveillon],10.976,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,552,Transcarioca,Ida,Terminal Alvorada - Rio Sul,Automática.,[reveillon],26.915,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_01-01,552,Transcarioca,Ida,Terminal Alvorada - Rio Sul,Automática.,[reveillon],26.915,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-12-27,2025-12-27,2026-01-02,Reveillon_31-12,552,Transcarioca,Volta,Terminal Alvorada - Rio Sul,Automática.,[reveillon],28.948,22d4617d5bb2889f600112473f926c3a35f27ed9
